model,task,context_length,depth_pct,question,expected_answer,model_response,prompt_tokens,completion_tokens,cached_tokens,tokens_used,latency_s,response_chars,question_chars,context_chars,sample_id,experiment,variant,needle_style,domain,difficulty,answer_type,num_needles,distractor_count,target_needle_id,inserted_needles,hops,scoring_mode,answer_aliases,error
kimi,niah,4000,50.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42 张,3356,5,0,3361,0.75,4,23,3704,v2-niah-4000-50-08-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。""]",,,,
kimi,niah,4000,50.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,3914,6,0,3920,1.05,5,16,3921,v2-niah-4000-50-09-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
kimi,niah,4000,75.0,同店销售额同比增长了多少？,8.9%,同店销售额同比增长了8.9%。,2017,11,0,2028,1.29,15,13,3914,v2-niah-4000-75-00-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
kimi,niah,4000,75.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,3318,6,0,3324,0.71,6,21,3737,v2-niah-4000-75-01-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。""]",,,,
kimi,niah,4000,75.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,3861,6,0,3867,0.75,7,19,3872,v2-niah-4000-75-02-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
kimi,niah,4000,75.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,4017,6,0,4023,1.04,7,19,3920,v2-niah-4000-75-05-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
kimi,niah,4000,75.0,区域配送的 SLA 指标是多少？,92.1%,96.4%,3995,6,0,4001,0.64,5,16,3900,v2-niah-4000-75-06-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
kimi,niah,4000,75.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,4268,6,0,4274,2.79,6,21,3741,v2-niah-4000-75-07-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。""]",,,,
kimi,niah,4000,75.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,3958,6,0,3964,1.0,5,16,3884,v2-niah-4000-75-08-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
kimi,niah,4000,75.0,同店销售额同比增长了多少？,8.9%,8.9%,3548,5,0,3553,0.63,4,13,3885,v2-niah-4000-75-09-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
kimi,niah,4000,90.0,同店销售额同比增长了多少？,8.9%,8.9%,3972,5,0,3977,1.03,4,13,3915,v2-niah-4000-90-00-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
kimi,niah,4000,90.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5 天,3961,5,0,3966,0.67,5,21,3887,v2-niah-4000-90-02-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
kimi,niah,4000,90.0,区域配送的 SLA 指标是多少？,92.1%,96.4% 的妥投率和 92.1% 的 24 小时履约率,3555,25,0,3580,1.39,28,16,3909,v2-niah-4000-90-03-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
kimi,niah,4000,90.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,3263,6,0,3269,1.84,6,21,3732,v2-niah-4000-90-04-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。""]",,,,
kimi,niah,4000,90.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,3468,6,0,3474,1.07,5,16,3878,v2-niah-4000-90-05-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
kimi,niah,4000,90.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,3875,6,0,3881,0.68,5,18,3895,v2-niah-4000-90-06-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,
kimi,niah,4000,90.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42 张,3816,5,0,3821,0.88,4,23,3729,v2-niah-4000-90-07-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",,,,
kimi,niah,4000,90.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5 天,3537,5,0,3542,0.93,5,21,3882,v2-niah-4000-90-08-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
kimi,niah,4000,90.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,3549,6,0,3555,0.56,5,18,3885,v2-niah-4000-90-09-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,
kimi,niah,4000,100.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,3913,6,0,3919,0.72,5,16,3921,v2-niah-4000-100-01-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
kimi,niah,4000,100.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,2510,6,0,2516,0.66,5,18,3905,v2-niah-4000-100-02-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,
kimi,niah,4000,100.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42 张,3264,5,0,3269,1.19,4,23,3721,v2-niah-4000-100-03-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",,,,
kimi,niah,4000,100.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,3576,6,0,3582,0.67,7,19,3900,v2-niah-4000-100-04-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
kimi,niah,4000,100.0,区域配送的 SLA 指标是多少？,92.1%,24小时履约率,4499,6,0,4505,0.77,7,16,3922,v2-niah-4000-100-05-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
kimi,niah,4000,100.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025 年 6 月 18 日,1946,12,0,1958,0.61,15,20,3751,v2-niah-4000-100-06-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。""]",,,,
kimi,niah,4000,100.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,2521,6,0,2527,0.41,5,16,3919,v2-niah-4000-100-07-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
kimi,niah,4000,100.0,同店销售额同比增长了多少？,8.9%,8.9%,2930,5,0,2935,0.7,4,13,3889,v2-niah-4000-100-08-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
kimi,niah,4000,100.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42 张,4269,5,0,4274,0.81,4,23,3730,v2-niah-4000-100-09-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",,,,
kimi,niah,8000,0.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,3745,6,0,3751,0.83,6,21,7757,v2-niah-8000-0-00-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。""]",,,,
kimi,niah,8000,0.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,5060,6,0,5066,0.98,5,16,7910,v2-niah-8000-0-01-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
kimi,niah,8000,0.0,区域配送的 SLA 指标是多少？,92.1%,92.1%,6958,6,0,6964,1.27,5,16,7912,v2-niah-8000-0-02-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
kimi,niah,8000,0.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,3745,6,0,3751,0.52,6,21,7757,v2-niah-8000-0-03-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。""]",,,,
kimi,niah,8000,0.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,8272,6,0,8278,1.54,7,19,7901,v2-niah-8000-0-04-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
kimi,niah,8000,0.0,同店销售额同比增长了多少？,8.9%,8.9%,8238,5,0,8243,1.47,4,13,7887,v2-niah-8000-0-05-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
kimi,niah,8000,0.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42 张,8091,5,0,8096,1.4,4,23,7762,v2-niah-8000-0-06-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。""]",,,,
kimi,niah,8000,0.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,8272,6,0,8278,0.62,7,19,7901,v2-niah-8000-0-07-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
kimi,niah,8000,0.0,同店销售额同比增长了多少？,8.9%,8.9%,6951,5,0,6956,1.24,4,13,7913,v2-niah-8000-0-08-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
kimi,niah,8000,0.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025年6月18日,6783,8,0,6791,1.24,10,20,7722,v2-niah-8000-0-09-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。""]",,,,
kimi,niah,8000,10.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5 天,7801,5,0,7806,1.27,5,21,7910,v2-niah-8000-10-00-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
kimi,niah,8000,10.0,同店销售额同比增长了多少？,8.9%,8.9%,8238,5,0,8243,1.62,4,13,7887,v2-niah-8000-10-01-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
kimi,niah,8000,10.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025年6月18日,7520,8,0,7528,1.33,10,20,7642,v2-niah-8000-10-02-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。""]",,,,
kimi,niah,8000,10.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,7955,6,0,7961,1.34,7,19,7889,v2-niah-8000-10-03-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
kimi,niah,8000,10.0,区域配送的 SLA 指标是多少？,92.1%,96.4%,7770,6,0,7776,1.4,5,16,7886,v2-niah-8000-10-04-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
kimi,niah,8000,10.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,7611,6,0,7617,1.33,5,16,7918,v2-niah-8000-10-06-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
kimi,niah,8000,10.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,4942,6,0,4948,1.07,6,21,7707,v2-niah-8000-10-08-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。""]",,,,
kimi,niah,8000,25.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5 天,3746,5,0,3751,1.01,5,21,7916,v2-niah-8000-25-00-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
kimi,niah,8000,25.0,同店销售额同比增长了多少？,8.9%,8.9%,8239,5,0,8244,1.41,4,13,7887,v2-niah-8000-25-01-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
kimi,niah,8000,25.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42 张,3748,5,0,3753,0.83,4,23,7766,v2-niah-8000-25-02-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。""]",,,,
kimi,niah,8000,25.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,9146,6,0,9152,1.31,7,19,7889,v2-niah-8000-25-03-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
kimi,niah,8000,25.0,同店销售额同比增长了多少？,8.9%,8.9%,6951,5,0,6956,1.1,4,13,7913,v2-niah-8000-25-04-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
kimi,niah,8000,25.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025 年 6 月 18 日,7374,12,0,7386,1.35,15,20,7745,v2-niah-8000-25-05-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。""]",,,,
kimi,niah,8000,25.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,7140,6,0,7146,1.15,5,16,7897,v2-niah-8000-25-06-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
kimi,niah,8000,25.0,区域配送的 SLA 指标是多少？,92.1%,96.4% 的妥投率和 92.1% 的 24 小时履约率,5057,25,0,5082,1.3,28,16,7895,v2-niah-8000-25-07-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
kimi,niah,8000,25.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,7000,6,0,7006,1.43,6,21,7766,v2-niah-8000-25-08-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。""]",,,,
kimi,niah,8000,25.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,7558,6,0,7564,1.54,5,16,7907,v2-niah-8000-25-09-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
kimi,niah,8000,50.0,区域配送的 SLA 指标是多少？,92.1%,92.1%,7129,6,0,7135,0.95,5,16,7896,v2-niah-8000-50-00-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
kimi,niah,8000,50.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42 张,4945,5,0,4950,0.87,4,23,7696,v2-niah-8000-50-01-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。""]",,,,
kimi,niah,8000,50.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,7558,6,0,7564,1.32,5,16,7907,v2-niah-8000-50-02-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
kimi,niah,8000,50.0,区域配送的 SLA 指标是多少？,92.1%,96.4%,7547,6,0,7553,1.0,5,16,7891,v2-niah-8000-50-03-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
kimi,niah,8000,50.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42 张,7400,5,0,7405,1.29,4,23,7756,v2-niah-8000-50-04-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。""]",,,,
kimi,niah,8000,50.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025 年 6 月 18 日,6783,12,0,6795,1.66,15,20,7722,v2-niah-8000-50-07-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。""]",,,,
kimi,niah,8000,50.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,3743,6,0,3749,0.86,7,19,7921,v2-niah-8000-50-08-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
kimi,niah,8000,50.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,7969,6,0,7975,1.2,5,18,7912,v2-niah-8000-50-09-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,
kimi,niah,8000,75.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42 张,6753,5,0,6758,1.23,4,23,7682,v2-niah-8000-75-00-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。""]",,,,
